country,year,co2_per_dollar,co2_total,co2_per_capita,nuclear_usage,gdp,life_exp,nox_total,population,primary_completion,renewable_usage,income,region
Angola,2016,0.312820806710904,35410,1.2277029417926,NA,113195795293.516,59.925,170,28842482,NA,NA,Lower middle income,Sub-Saharan Africa
Angola,2017,0.272849952817144,30840,1.03431729977182,NA,113029156434.079,60.379,170,29816769,NA,NA,Lower middle income,Sub-Saharan Africa
Angola,2018,0.246830051534263,27340,0.88738036390839,NA,110764470655.247,60.782,180,30809787,NA,NA,Lower middle income,Sub-Saharan Africa
Antigua and Barbuda,1971,NA,425.372,6.60987661994592,NA,NA,66.066,1.12310892,64354,NA,NA,High income,Latin America & Caribbean
Antigua and Barbuda,1972,NA,374.034,5.83207035269904,NA,NA,66.28,1.20867264,64134,NA,NA,High income,Latin America & Caribbean
Antigua and Barbuda,1973,NA,330.03,5.18515609043347,NA,NA,66.498,1.25409539,63649,NA,NA,High income,Latin America & Caribbean
Antigua and Barbuda,1974,NA,429.039,6.79848830576155,NA,NA,66.727,1.14122346,63108,NA,NA,High income,Latin America & Caribbean
Antigua and Barbuda,1975,NA,707.731,11.2927989022036,NA,NA,66.975,1.27168448,62671,78.6484985351563,NA,High income,Latin America & Caribbean
Antigua and Barbuda,1976,NA,403.37,6.46913540647603,NA,NA,67.244,1.24115971,62353,79.9885330200195,NA,High income,Latin America & Caribbean
Antigua and Barbuda,1977,1.34493337628246,465.709,7.49185997876516,NA,346269196.833577,67.533,1.26817404,62162,NA,NA,High income,Latin America & Caribbean
Antigua and Barbuda,1978,1.35946947873146,491.378,7.92059705341887,NA,361448350.027329,67.837,1.308153884958,62038,NA,NA,High income,Latin America & Caribbean
Antigua and Barbuda,1979,1.04194148406206,407.037,6.57062374895073,NA,390652456.233093,68.154,1.254215475506,61948,NA,NA,High income,Latin America & Caribbean
Antigua and Barbuda,1980,0.338464040052678,143.013,2.31184429608315,NA,422535286.105259,68.482,1.270657834958,61861,NA,NA,High income,Latin America & Caribbean
Antigua and Barbuda,1981,0.242429891631178,106.343,1.72106685656023,NA,438654653.040003,68.818,1.442075749763,61789,NA,NA,High income,Latin America & Caribbean
Antigua and Barbuda,1982,0.669334437858615,293.36,4.7484622855293,NA,438286129.335493,69.156,1.800092718798,61780,NA,NA,High income,Latin America & Caribbean
Antigua and Barbuda,1983,0.182636973885159,84.341,1.36520500493695,NA,461795868.634098,69.491,1.372018795513,61779,NA,NA,High income,Latin America & Caribbean
Antigua and Barbuda,1984,0.288321637998729,146.68,2.37407743105011,NA,508737398.337917,69.82,1.88067917744,61784,NA,NA,High income,Latin America & Caribbean
Antigua and Barbuda,1985,0.455341425842839,249.356,4.03586631059319,NA,547624235.019779,70.137,1.62515544024,61785,NA,NA,High income,Latin America & Caribbean
Antigua and Barbuda,1986,0.408400565037435,249.356,4.03789228228131,NA,610567225.77537,70.44,1.54226713494,61754,NA,NA,High income,Latin America & Caribbean
Antigua and Barbuda,1987,0.422448784991907,275.025,4.45651645520393,NA,651025662.211974,70.728,1.54226470113,61713,NA,NA,High income,Latin America & Caribbean
Antigua and Barbuda,1988,0.417577292561798,286.026,4.63139998056932,NA,684965406.632283,71.004,1.78195912874,61758,NA,NA,High income,Latin America & Caribbean
Antigua and Barbuda,1989,0.3967394471295,286.026,4.61280178044414,NA,720941671.087821,71.267,1.77223914384,62007,NA,NA,High income,Latin America & Caribbean
Antigua and Barbuda,1990,0.282769490663333,210,3.35822685621992,NA,742654377.271652,71.52,10,62533,NA,0,High income,Latin America & Caribbean
Antigua and Barbuda,1991,0.28992427477576,220,3.47205782554488,NA,758818833.53906,71.765,10,63363,NA,0,High income,Latin America & Caribbean
Antigua and Barbuda,1992,0.377796232036689,290,4.49898385019935,NA,767609561.473437,72.006,10,64459,85.8505630493164,0,High income,Latin America & Caribbean
Antigua and Barbuda,1993,0.309352946567864,250,3.80072061662891,NA,808138415.274982,72.247,10,65777,NA,0,High income,Latin America & Caribbean
Antigua and Barbuda,1994,0.289991090809046,250,3.72018273537596,NA,862095450.251678,72.489,10,67201,NA,0,High income,Latin America & Caribbean
Antigua and Barbuda,1995,0.327466569311007,270,3.93173345759553,NA,824511645.778324,72.732,10,68672,NA,0,High income,Latin America & Caribbean
Antigua and Barbuda,1996,0.318556054461798,280,3.98996808025536,NA,878966185.317249,72.977,10,70176,NA,0,High income,Latin America & Caribbean
Antigua and Barbuda,1997,0.323603729253752,300,4.18369196870598,NA,927059773.66768,73.222,10,71707,NA,0,High income,Latin America & Caribbean
Antigua and Barbuda,1998,0.339883775589794,330,4.50702686461164,NA,970920131.234148,73.465,10,73219,NA,0,High income,Latin America & Caribbean
Antigua and Barbuda,1999,0.327732699331176,330,4.41920882770442,NA,1006918139.9154,73.705,10,74674,NA,0,High income,Latin America & Caribbean
Antigua and Barbuda,2000,0.308589558230521,330,4.34170536924231,NA,1069381614.5052,73.94,10,76007,NA,0,High income,Latin America & Caribbean
Antigua and Barbuda,2001,0.342886443035298,350,4.532974149096,NA,1020746101.54234,74.171,10,77212,NA,0,High income,Latin America & Caribbean
Antigua and Barbuda,2002,0.378187804864765,390,4.9809701397226,NA,1031233675.39432,74.395,10,78298,NA,0,High income,Latin America & Caribbean
Antigua and Barbuda,2003,0.374806755050079,410,5.16952251264011,NA,1093897040.21001,74.613,10,79311,NA,0,High income,Latin America & Caribbean
Antigua and Barbuda,2004,0.345726954493753,400,4.97840616326683,NA,1156982395.5026,74.821,10,80347,NA,0,High income,Latin America & Caribbean
Antigua and Barbuda,2005,0.332823684444093,410,5.03302153151162,NA,1231883484.14811,75.019,10,81462,NA,0,High income,Latin America & Caribbean
Antigua and Barbuda,2006,0.316904005268555,440,5.31947047089403,NA,1388433067.06436,75.204,10,82715,NA,0,High income,Latin America & Caribbean
Antigua and Barbuda,2007,0.303076038516504,460,5.4743005390996,NA,1517770927.22872,75.376,10,84029,NA,0,High income,Latin America & Caribbean
Antigua and Barbuda,2008,0.316298616866186,480,5.62100381759843,NA,1517553268.98274,75.535,10,85394,110.554801940918,0,High income,Latin America & Caribbean
Antigua and Barbuda,2009,1.04040906454986,1390,16.0243477859885,NA,1336012965.82455,75.683,10,86743,101.263298034668,0,High income,Latin America & Caribbean
Antigua and Barbuda,2010,0.397965792670606,490,5.5662842212882,NA,1231261603.44532,75.823,10,88030,106.60994720459,1.49476831091181,High income,Latin America & Caribbean
Antigua and Barbuda,2011,0.422484121774077,510,5.71428571428571,NA,1207145958.1923,75.956,10,89250,103.676948547363,1.49700598802395,High income,Latin America & Caribbean
Antigua and Barbuda,2012,0.576987166787588,720,7.96398508965014,NA,1247861376.20468,76.087,10,90407,NA,0,High income,Latin America & Caribbean
Antigua and Barbuda,2013,0.378921248888684,470,5.136050704841,NA,1240363271.73109,76.218,10,91510,108.108108520508,0,High income,Latin America & Caribbean
Antigua and Barbuda,2014,0.372831726334085,480,5.18571335969404,NA,1287444082.93699,76.349,10,92562,111.150321960449,0,High income,Latin America & Caribbean
Antigua and Barbuda,2015,0.366576431047334,490,5.23666520610018,NA,1336692592.59259,76.483,10,93571,92.5554809570313,0,High income,Latin America & Caribbean
Antigua and Barbuda,2016,0.354564382984191,500,5.28988573846805,NA,1410181123.64178,76.617,10,94520,93.5878982543945,NA,High income,Latin America & Caribbean
Antigua and Barbuda,2017,0.343754678129279,500,5.23971705527901,NA,1454525659.75542,76.752,10,95425,98.1857833862305,NA,High income,Latin America & Caribbean
Antigua and Barbuda,2018,0.340699896788816,530,5.50466338464095,NA,1555621252.00326,76.885,10,96282,96.1988296508789,NA,High income,Latin America & Caribbean
Argentina,1971,0.381348261276412,88939.418,3.66615896312069,0,233223609574.908,66.774,704.8970278,24259564,71.8338928222656,NA,Upper middle income,Latin America & Caribbean
Argentina,1972,0.380374255923246,90156.862,3.65700859913686,0,237021461353.032,67.078,727.45402528,24653172,NA,NA,Upper middle income,Latin America & Caribbean
Argentina,1973,0.386012795806744,94065.884,3.75415472447741,0,243685921870.563,67.383,758.44962514,25056475,NA,NA,Upper middle income,Latin America & Caribbean
Argentina,1974,0.371617892510657,95569.354,3.75336616225436,3.70661896243292,257171024124.624,67.686,804.98492546,25462305,75.5764389038086,NA,Upper middle income,Latin America & Caribbean
Argentina,1975,0.369241736957291,94931.296,3.67015084605043,8.57785502504856,257097956428.962,67.985,805.20587052,25865775,78.9116897583008,NA,Upper middle income,Latin America & Caribbean
Argentina,1976,0.396120722458043,99786.404,3.79926198227955,8.51204659782896,251909073023.993,68.283,849.69449008,26264681,78.6395416259766,NA,Upper middle income,Latin America & Caribbean
Argentina,1977,0.374164198191001,100791.162,3.78041563238415,5.05044272359856,269376820356.684,68.585,876.13091374,26661397,NA,NA,Upper middle income,Latin America & Caribbean
Argentina,1978,0.399004752431299,102639.33,3.79288180377096,8.66184123945684,257238364642.468,68.891,904.67589788,27061041,NA,NA,Upper middle income,Latin America & Caribbean
Argentina,1979,0.390438469885581,110703.063,4.02980880305759,7.15177598894822,283535234200.774,69.197,967.782707,27471046,NA,NA,Upper middle income,Latin America & Caribbean
Argentina,1980,0.377768816358272,108737.551,3.89788777329024,5.89331587165668,287841521828.722,69.496,976.6341742,27896532,NA,NA,Upper middle income,Latin America & Caribbean
Argentina,1981,0.373911431888989,102041.609,3.60081015539488,7.25044414119828,272903153788.289,69.777,973.6248678,28338514,NA,NA,Upper middle income,Latin America & Caribbean
Argentina,1982,0.381785823724593,103424.068,3.59179316919348,4.68836183121897,270895516735.076,70.033,976.230858,28794550,NA,NA,Upper middle income,Latin America & Caribbean
Argentina,1983,0.372204170308035,105213.564,3.59556379664322,7.91805222891426,282677015448.069,70.262,975.204727,29262049,NA,NA,Upper middle income,Latin America & Caribbean
Argentina,1984,0.371007755567908,106522.683,3.58214801532241,10.3211315215941,287117132732.02,70.466,987.563032,29737097,NA,NA,Upper middle income,Latin America & Caribbean
Argentina,1985,0.369544284281535,100596.811,3.32922509597805,12.7383187893516,272218554795.346,70.65,1137.767084,30216284,NA,NA,Upper middle income,Latin America & Caribbean
Argentina,1986,0.360635240713022,104212.473,3.39465765033634,11.6543885068261,288969188906.66,70.825,939.8290801,30698964,NA,NA,Upper middle income,Latin America & Caribbean
Argentina,1987,0.387290293828636,114942.115,3.6858837898205,12.4233747766099,296785426414.167,71.001,940.1593231,31184411,NA,NA,Upper middle income,Latin America & Caribbean
Argentina,1988,0.413806055547322,121473.042,3.83571555712681,11.0975002871033,293550663098.28,71.186,992.2668232,31668939,NA,NA,Upper middle income,Latin America & Caribbean
Argentina,1989,0.429626402916075,117090.977,3.64223211441459,9.97604482191998,272541389926.803,71.384,887.2989136,32148137,NA,NA,Upper middle income,Latin America & Caribbean
Argentina,1990,0.375596446694335,99840,3.06082581963544,14.3496255419787,265817211208.207,71.594,610,32618648,NA,35.4414662987781,Upper middle income,Latin America & Caribbean
Argentina,1991,0.363053994328698,105320,3.1838929118841,14.4639427111501,290094591011.844,71.813,640,33079002,NA,30.4365663987468,Upper middle income,Latin America & Caribbean
Argentina,1992,0.342839538129788,107350,3.20167542914679,12.6715699432723,313120244489.89,72.032,680,33529320,NA,34.8705284443729,Upper middle income,Latin America & Caribbean
Argentina,1993,0.327698097360257,111030,3.26846227107407,12.5860724957776,338817957426.035,72.246,710,33970103,NA,38.9340002598415,Upper middle income,Latin America & Caribbean
Argentina,1994,0.31738015080848,113810,3.30817356060368,12.7660563969802,358592053441.545,72.453,740,34402669,98.5775985717773,42.6015781233044,Upper middle income,Latin America & Caribbean
Argentina,1995,0.326674731669239,113810,3.2677572934643,10.5439080802805,348389357874.283,72.651,800,34828168,NA,40.2133850630456,Upper middle income,Latin America & Caribbean
Argentina,1996,0.344246291592134,126560,3.59072376689167,10.7037281519961,367643757074.802,72.843,850,35246376,92.9632568359375,33.3998220589501,Upper middle income,Latin America & Caribbean
Argentina,1997,0.320331289448796,127320,3.57064352183687,11.0113696091178,397463514160.866,73.029,910,35657438,91.5287628173828,39.3869816592437,Upper middle income,Latin America & Caribbean
Argentina,1998,0.322627871474425,133170,3.69265825392029,10.0699886504891,412766570325.764,73.213,940,36063451,99.1517181396484,36.3900448575907,Upper middle income,Latin America & Caribbean
Argentina,1999,0.336490751669353,134190,3.67974326969499,8.83094933326705,398792535409.293,73.396,980,36467218,97.2020416259766,27.2944188300794,Upper middle income,Latin America & Caribbean
Argentina,2000,0.333404047599799,131910,3.57762821285442,6.94747497469351,395646066535.875,73.576,1010,36870796,97.3464736938477,33.159374648521,Upper middle income,Latin America & Caribbean
Argentina,2001,0.330166895444174,124870,3.34990858910446,7.83332408589025,378202665751.853,73.755,1000,37275644,96.821662902832,41.8298840370637,Upper middle income,Latin America & Caribbean
Argentina,2002,0.348576253398158,117470,3.11742479640605,6.8925911453708,336999433710.193,73.932,990,37681743,100.515830993652,43.5638757652185,Upper middle income,Latin America & Caribbean
Argentina,2003,0.349964354941628,128360,3.37010217374741,8.22123220688906,366780211148.674,74.107,980,38087866,98.1679382324219,37.9517548625448,Upper middle income,Latin America & Caribbean
Argentina,2004,0.354714654867943,141850,3.68518420855051,7.8560375380622,399898899166.738,74.28,970,38491970,96.579948425293,31.63480257575,Upper middle income,Latin America & Caribbean
Argentina,2005,0.336138631560614,146320,3.76212392773554,6.51524774625323,435296589745.339,74.451,960,38892924,94.6418304443359,33.5251348456266,Upper middle income,Latin America & Caribbean
Argentina,2006,0.33034563991066,155370,3.95445381400542,7.1966613330339,470325565798.353,74.62,1010,39289876,97.1024780273438,37.127698397103,Upper middle income,Latin America & Caribbean
Argentina,2007,0.319159196547635,163630,4.12329277901139,6.7188009123493,512690850741.56,74.787,1070,39684303,99.8678207397461,29.8422008099427,Upper middle income,Latin America & Caribbean
Argentina,2008,0.315187532736132,168150,4.19534263823654,6.027762244663,533491913656.279,74.952,1120,40080159,103.14217376709,26.3437057991513,Upper middle income,Latin America & Caribbean
Argentina,2009,0.313677322896564,157440,3.88906040211758,6.69378849892141,501917060966.235,75.116,1170,40482786,103.303871154785,28.9274026197721,Upper middle income,Latin America & Caribbean
Argentina,2010,0.304194665068358,168140,4.12224508735352,5.72475511523754,552738161802.463,75.278,1220,40788453,103.567413330078,28.5854562001549,Upper middle income,Latin America & Caribbean
Argentina,2011,0.302530551826721,177260,4.29601548562594,4.91760256261819,585924294024.785,75.439,1220,41261490,103.887710571289,32.305970437266,Upper middle income,Latin America & Caribbean
Argentina,2012,0.307857984670541,178530,4.277881788849,4.71513784128529,579910247223.428,75.598,1220,41733271,103.352249145508,29.2611353196635,Upper middle income,Latin America & Caribbean
Argentina,2013,0.309837874713222,184000,4.35988634439761,4.46296322926703,593858966307.156,75.756,1220,42202935,101.645011901855,31.4844907174391,Upper middle income,Latin America & Caribbean
Argentina,2014,0.310758893167339,179910,4.21636063230176,4.16672699106716,578937574935.696,75.913,1220,42669500,103.106437683105,31.5762041956827,Upper middle income,Latin America & Caribbean
Argentina,2015,0.312888143902032,186090,4.31443352245988,NA,594749285413.212,76.068,1220,43131966,102.973739624023,28.1400691239471,Upper middle income,Latin America & Caribbean
Argentina,2016,0.316427575706028,184280,4.22753944174089,NA,582376550428.09,76.221,1220,43590368,103.893569946289,NA,Upper middle income,Latin America & Caribbean
Argentina,2017,0.300806199270107,180120,4.0894715157252,NA,598790850843.677,76.372,1220,44044811,99.962760925293,NA,Upper middle income,Latin America & Caribbean
Argentina,2018,0.304081163878862,177410,3.9872341980589,NA,583429758479.468,76.52,1220,44494502,98.7062530517578,NA,Upper middle income,Latin America & Caribbean
Armenia,1971,NA,NA,NA,NA,NA,70.412,8.69221648,2587716,NA,NA,Upper middle income,Europe & Central Asia
Armenia,1972,NA,NA,NA,NA,NA,70.605,9.39670481,2650484,NA,NA,Upper middle income,Europe & Central Asia
Armenia,1973,NA,NA,NA,NA,NA,70.723,10.393711,2712780,NA,NA,Upper middle income,Europe & Central Asia
Armenia,1974,NA,NA,NA,NA,NA,70.775,11.41808833,2773750,NA,NA,Upper middle income,Europe & Central Asia
Armenia,1975,NA,NA,NA,NA,NA,70.783,14.6630093,2832752,NA,NA,Upper middle income,Europe & Central Asia
Armenia,1976,NA,NA,NA,NA,NA,70.783,15.43819933,2889583,NA,NA,Upper middle income,Europe & Central Asia
Armenia,1977,NA,NA,NA,NA,NA,70.798,15.87428067,2944375,NA,NA,Upper middle income,Europe & Central Asia
Armenia,1978,NA,NA,NA,NA,NA,70.838,16.39549762,2997419,NA,NA,Upper middle income,Europe & Central Asia
